Data_441283,red,-0.7522159524,-0.4253303203,-14.13716693
Data_441284,red,-0.7563853697,-0.3675660962,-14.13716694
Data_441285,red,-0.7605751616,-0.3108335239,-14.13716694
Data_441286,red,-0.7523347066,-0.2551700463,-14.24808623
Data_441287,red,-0.7360093093,-0.2000868603,-14.44666696
Data_441288,red,-0.7153844552,-0.142763525,-14.52760175
Data_441289,red,-0.6817291455,-0.09271999367,-14.77650202
Data_441290,red,-0.639463662,-0.05830473788,-14.98722515
Data_441291,red,-0.5899623324,-0.03076881533,-15.23562618
Data_441292,red,-0.536636073,-0.009703995796,-15.35150775
Data_441293,red,-0.4807862229,0.001676867308,-15.58521597
Data_441294,red,-0.4256109932,0.009205768996,-15.71029735
Data_441295,red,-0.3695735915,0.008703715274,-15.71875673
Data_441296,red,-0.3153779498,0.0005313414594,-15.72359932
Data_441297,red,-0.2581338354,-0.0005711773521,-15.70551517
Data_441298,red,-0.1995948735,-5.257791031e-05,-15.70784787
Data_441299,red,-0.1411433915,-0.0001090211441,-15.70802986
Data_441300,red,-0.08497475248,-0.0001074735731,-15.7079594
Data_441301,red,-0.02728152008,-0.002769056391,-15.77558934
Data_441302,red,0.02983277913,-0.009848728791,-15.70356954
Data_441303,red,0.08546329741,0.001122557964,-15.70461165
Data_441304,red,0.1367039137,-5.749226372e-05,-15.70838877
Data_441305,red,0.1942224131,-0.0001278932611,-15.70799766
Data_441306,red,0.2500088084,-0.0001049003477,-15.7079503
Data_441307,red,0.3071732801,-0.0001071547479,-15.70796375
Data_441308,red,0.3636520242,-0.0001071192174,-15.70796351
Data_441309,red,0.4237484975,-0.0001070979639,-15.70796323
Data_441310,red,0.4829566685,-0.0001071012077,-15.70796327
Data_441311,red,0.536288918,0.003579494504,-15.70796327
Data_441312,red,0.5920298811,0.009048486041,-15.70796327
Data_441313,red,0.6475940724,0.001297424446,-15.70796327
Data_441314,red,0.7027005258,-0.0006764304863,-15.70796327
Data_441315,red,0.7567038719,-4.737490769e-05,-15.70796327
Data_441316,red,0.8118209003,0.004209450929,-15.70796327
Data_441317,red,0.8752272088,0.004418357968,-15.70796327
Data_441318,red,0.9306838994,0.004202304183,-15.70796327
Data_441319,red,0.9901870406,0.004228706077,-15.70796327
Data_441320,red,1.049110919,-0.00761223858,-15.88739994
Data_441321,red,1.104192476,-0.02891989955,-16.12818834
Data_441322,red,1.156842717,-0.05448300137,-16.22498784
Data_441323,red,1.198981355,-0.09168759233,-16.49033023
Data_441324,red,1.229410253,-0.1392456095,-16.7006067
Data_441325,red,1.248207906,-0.1901783766,-16.97335734
Data_441326,red,1.256648501,-0.2453211924,-16.08420069
Data_441327,red,1.246297541,-0.2993308159,-13.70709285
Data_441328,red,1.225169415,-0.3489659001,-14.5573768
Data_441329,red,1.194110879,-0.394182405,-14.7667301
Data_441330,red,1.150478545,-0.4315533015,-15.01724798
Data_441331,red,1.100910173,-0.4557607687,-15.2202342
Data_441332,red,1.048257368,-0.4763551956,-15.31398814
Data_441333,red,0.995158317,-0.4924870823,-15.41612077
Data_441334,red,0.9417993832,-0.5076053352,-15.39861082
Data_441335,red,0.8887164102,-0.5300882632,-15.27912796
Data_441336,red,0.8381038305,-0.5598581167,-15.22849729
Data_441337,red,0.7897697773,-0.5973235805,-15.0680459
Data_441338,red,0.7507691441,-0.6395596664,-14.8899047
Data_441339,red,0.72841156,-0.6881242482,-14.60416384
Data_441340,red,0.7138588151,-0.7391695216,-14.43137425
Data_441341,red,0.7094828603,-0.7904146638,-14.17631603
Data_441342,red,0.7180622411,-0.8405351917,-14.11340028
Data_441343,red,0.733827813,-0.8879612306,-13.85592123
Data_441344,red,0.7620196634,-0.9323871974,-13.60240661
Data_441345,red,0.7970907997,-0.9687403963,-13.40973282
Data_441346,red,0.8381881045,-0.9998345095,-13.23441467
Data_441347,red,0.887689726,-1.020349847,-12.97177946
Data_441348,red,0.9406803376,-1.028305344,-12.71496529
Data_441349,red,0.9960300082,-1.027503589,-12.52622907
Data_441350,red,1.054622343,-1.027398909,-12.56434902
Data_441351,red,1.112080307,-1.03290075,-12.65301942
Data_441352,red,1.163964351,-1.061678406,-13.10044068
Data_441353,red,1.204470885,-1.101242131,-13.3855534
Data_441354,red,1.238355126,-1.145574021,-13.52240244
Data_441355,red,1.255346426,-1.196049111,-13.83459103
Data_441356,red,1.26071569,-1.249359363,-14.16520205
Data_441357,red,1.254788755,-1.299864836,-14.64230147
Data_441358,red,1.231341145,-1.342964165,-14.47325286
Data_441359,red,1.206264217,-1.388014463,-14.70514222
Data_441360,red,1.172308153,-1.426512688,-14.93831175
Data_441361,red,1.129706396,-1.452914077,-15.1214254
Data_441362,red,1.082286185,-1.475586616,-15.29814309
Data_441363,red,1.0294608,-1.490134206,-15.42493753
Data_441364,red,0.9788932597,-1.497822775,-15.56856792
Data_441365,red,0.9256328506,-1.503514155,-15.73136231
Data_441366,red,0.868472939,-1.50924229,-15.6649953
Data_441367,red,0.8098994215,-1.508541535,-15.71528015
Data_441368,red,0.7522169893,-1.508557398,-15.70822302
Data_441369,red,0.6935005904,-1.510123833,-15.70777252
Data_441370,red,0.6370855319,-1.513370955,-15.70797595
Data_441371,red,0.5807837992,-1.509179278,-15.70796635
Data_441372,red,0.5244867688,-1.508286515,-15.70796268
Data_441373,red,0.4671876688,-1.498500656,-15.92214184
Data_441374,red,0.4153327791,-1.474721656,-16.14113616
Data_441375,red,0.3648215673,-1.448122467,-16.21092919
Data_441376,red,0.3211805183,-1.412042719,-16.41323773
Data_441377,red,0.2916553691,-1.364889643,-16.7069981
Data_441378,red,0.268829082,-1.313460293,-16.87572912
Data_441379,red,0.252888925,-1.256869893,-16.9986382
Data_441380,red,0.2486795307,-1.198962353,-14.52483778
Data_441381,red,0.2500196743,-1.142057785,-15.35262631
Data_441382,red,0.2402008477,-1.083274081,-14.0304006
Data_441383,red,0.2510555768,-1.025264961,-14.10642094
Data_441384,red,0.259859046,-0.9679145498,-14.17878539
Data_441385,red,0.2587116343,-0.9099152673,-14.12443921
Data_441386,red,0.2642124344,-0.853870928,-14.13746422
Data_441387,red,0.2680818813,-0.7960366953,-14.13742586
Data_441388,red,0.2560552467,-0.7370112992,-14.09238152
Data_441389,red,0.2456700715,-0.6814633837,-13.9362061
Data_441390,red,0.2271979244,-0.6265655789,-13.78606664
Data_441391,red,0.2012697622,-0.5769998781,-13.65860538
Data_441392,red,0.166882834,-0.5350623253,-13.44716389
Data_441393,red,0.1262804836,-0.5014390706,-13.26437528
Data_441394,red,0.0792076695,-0.4774961164,-13.04406009
Data_441395,red,0.02720208831,-0.4640531643,-12.83915468
Data_441396,red,-0.0322048903,-0.4595726851,-12.56117887
Data_441397,red,-0.08397046997,-0.4724368299,-12.43083682
Data_441398,red,-0.1325049339,-0.494005594,-12.1193236
Data_441399,red,-0.1773505586,-0.5268040465,-11.9208143
Data_441400,red,-0.2113336427,-0.5686345304,-11.71350436
Data_441401,red,-0.2365140573,-0.6161120518,-11.45176373
Data_441402,red,-0.2519890831,-0.6679409348,-11.27441163
Data_441403,red,-0.2614188342,-0.7217971526,-11.16181273
Data_441404,red,-0.2684844581,-0.7776712179,-11.0814413
Data_441405,red,-0.270565716,-0.8352015259,-10.97437027
Data_441406,red,-0.2701214968,-0.8907563986,-10.99569567
Data_441407,red,-0.2594573427,-0.9442342268,-12.16147976
Data_441408,red,-0.2557046843,-0.9987375247,-14.57862986
Data_441409,red,-0.2507272042,-1.055738178,-14.65881102
Data_441410,red,-0.2425588802,-1.112440602,-15.61099185
Data_441411,red,-0.2424753994,-1.170567851,-14.02166017
Data_441412,red,-0.2391519742,-1.226721879,-15.20913486
Data_441413,red,-0.2495312901,-1.279484976,-14.00793873
Data_441414,red,-0.2695071809,-1.329181845,-14.45773321
Data_441415,red,-0.2901945718,-1.384033254,-14.51100049
Data_441416,red,-0.3210792699,-1.428709179,-14.75614237
Data_441417,red,-0.3634855569,-1.463671799,-14.96522795
Data_441418,red,-0.4131595606,-1.488741268,-15.22489666
Data_441419,red,-0.4697295497,-1.504266014,-15.46522961
Data_441420,red,-0.5257072164,-1.502455475,-15.75387982
Data_441421,red,-0.5752213349,-1.490395579,-15.94937049
Data_441422,red,-0.6201051327,-1.468417031,-16.1922415
Data_441423,red,-0.6615287343,-1.438134558,-16.36408498
Data_441424,red,-0.694623238,-1.399561287,-16.61301519
Data_441425,red,-0.7188700437,-1.354182323,-16.81920908
Data_441426,red,-0.7370709631,-1.305909882,-16.94647895
Data_441427,red,-0.7475304132,-1.252926183,-17.10362271
Data_441428,red,-0.7547124391,-1.203781538,-13.31444738
Data_441429,red,-0.7560945243,-1.147697279,-14.07174229
Data_441430,red,-0.755600493,-1.090225071,-14.1601468
Data_441431,red,-0.7556361729,-1.033015565,-14.13641044
Data_441432,red,-0.7556371109,-0.9767757184,-14.13672085
Data_441433,red,-0.7462543042,-0.919430377,-14.16340106
Data_441434,red,-0.746744063,-0.8620958623,-14.13404919
Data_441435,red,-0.7470124221,-0.8051535983,-14.13538148
Data_441436,red,-0.7469639132,-0.7475033906,-14.13741119
Data_441437,red,-0.7469672878,-0.6911199856,-14.13718355
Data_441438,red,-0.7426494447,-0.6328534515,-14.1371598
Data_441439,red,-0.7424413828,-0.5723199536,-14.13716726
Data_441440,red,-0.7476569612,-0.5152204949,-14.13716707
Data_441441,red,-0.7532332625,-0.4532588272,-14.13716692
Data_441442,red,-0.7562276944,-0.3933194447,-14.13716694
Data_441443,red,-0.7555855247,-0.3363810767,-14.13716694
Data_441444,red,-0.756317615,-0.276266203,-14.13716694
Data_441445,red,-0.7450568939,-0.2216775002,-14.37620141
Data_441446,red,-0.7265074195,-0.1700014896,-14.49371077
Data_441447,red,-0.7002706481,-0.1180319974,-14.65081385
Data_441448,red,-0.6608695242,-0.07498717513,-14.88888436
Data_441449,red,-0.6156319351,-0.04260952251,-15.11140738
Data_441450,red,-0.5646836526,-0.01774454312,-15.29130872
Data_441451,red,-0.5087564272,-0.003483215175,-15.48024021
Data_441452,red,-0.4530991003,0.000777365476,-15.7420449
Data_441453,red,-0.3996312712,0.009712613391,-15.69832259
Data_441454,red,-0.3465054891,0.008688337095,-15.71335752
Data_441455,red,-0.2907241805,0.004050887368,-15.81698035
Data_441456,red,-0.2345815078,-0.0008595701941,-15.69873864
Data_441457,red,-0.1783943314,-5.469878448e-05,-15.70639542
Data_441458,red,-0.1162903404,-0.0001054133859,-15.70832445
Data_441459,red,-0.06179740387,-0.0001079302099,-15.70796358
Data_441460,red,-0.00405831438,-0.0001070098959,-15.70795507
Data_441461,red,0.04969538871,-0.0001071036013,-15.70796406
Data_441462,red,0.1044740815,0.004210850683,-15.70796338
Data_441463,red,0.1608560429,0.00868241034,-15.70796324
Data_441464,red,0.2140973112,-0.00132946147,-15.70847642
Data_441465,red,0.266355739,-0.0001085367003,-15.70671448
Data_441466,red,0.3209986256,-0.001294686738,-15.73999587
Data_441467,red,0.3784770068,-0.009940795422,-15.70505144
Data_441468,red,0.430937633,-0.004424542706,-15.70512417
Data_441469,red,0.4849387285,0.0008118176753,-15.70830539
Data_441470,red,0.5386939687,-0.006572668065,-15.73301873
Data_441471,red,0.5871644972,-0.00574501295,-15.70534954
Data_441472,red,0.638856091,0.0006182107887,-15.70765096
Data_441473,red,0.6908690501,-1.426670541e-05,-15.70805277
Data_441474,red,0.746927231,-0.0001278425936,-15.70796162
Data_441475,red,0.8005625154,-0.0001054054609,-15.7079614
Data_441476,red,0.8592437846,0.009128640594,-15.64898709
Data_441477,red,0.9167408166,0.01372151025,-15.71608239
Data_441478,red,0.9683200759,0.007825198752,-15.71819297
Data_441479,red,1.022587879,-0.003552674388,-15.8237361
Data_441480,red,1.078298999,-0.0156098494,-15.92766382
Data_441481,red,1.129371868,-0.03889039663,-16.21138788
Data_441482,red,1.173583208,-0.07281026388,-16.44007732
Data_441483,red,1.212138329,-0.1119609031,-16.52229729
Data_441484,red,1.242321652,-0.156514773,-16.77695685
Data_441485,red,1.255299801,-0.2108151818,-17.10228106
Data_441486,red,1.255585434,-0.263686571,-16.09377991
Data_441487,red,1.242248269,-0.3201389313,-13.78297209
Data_441488,red,1.214209723,-0.3670049642,-14.67123951
Data_441489,red,1.176970483,-0.4093435188,-14.98294575
Data_441490,red,1.130593195,-0.4392694138,-15.0634439
Data_441491,red,1.082283496,-0.4636961356,-15.23573663
Data_441492,red,1.03171924,-0.482795527,-15.35375597
Data_441493,red,0.9784071715,-0.4981623253,-15.41493972
Data_441494,red,0.9259056374,-0.5159285871,-15.38986868
Data_441495,red,0.877484408,-0.5338289385,-15.34069621
Data_441496,red,0.8301889359,-0.5604032265,-15.20840795
Data_441497,red,0.7897988271,-0.5921009165,-15.08389814
Data_441498,red,0.757373477,-0.6303261283,-14.89293852
Data_441499,red,0.7327214128,-0.6736400706,-14.68855535
Data_441500,red,0.7164062767,-0.7269446082,-14.44230463
Data_441501,red,0.7131847644,-0.77409452,-14.25402831
Data_441502,red,0.7188250567,-0.821800502,-14.10613658
Data_441503,red,0.734580613,-0.8701327284,-13.86974713
Data_441504,red,0.7621367557,-0.913626675,-13.59139203
Data_441505,red,0.7971981775,-0.9490047451,-13.38757299
Data_441506,red,0.8395240738,-0.9786972488,-13.1610555
Data_441507,red,0.8881555615,-0.9971212627,-12.96262168
Data_441508,red,0.9405425673,-1.005459529,-12.71908487
Data_441509,red,0.9960105037,-1.013357406,-12.59182638
Data_441510,red,1.054101452,-1.020006092,-12.63278232
Data_441511,red,1.113092259,-1.036489885,-12.87253018
Data_441512,red,1.162038356,-1.064573626,-13.10044869
Data_441513,red,1.201562539,-1.103677653,-13.38573823
Data_441514,red,1.23223918,-1.149245987,-13.5316949
Data_441515,red,1.252004226,-1.200288989,-13.82705073
Data_441516,red,1.253803409,-1.252737496,-14.08632796
Data_441517,red,1.248970924,-1.303286867,-14.25077658
Data_441518,red,1.231785724,-1.35277157,-14.52193549
Data_441519,red,1.199343146,-1.394068364,-14.78189097
Data_441520,red,1.162339548,-1.428347017,-14.95992092
Data_441521,red,1.123798529,-1.461329699,-15.05171485
Data_441522,red,1.072766548,-1.48070849,-15.39498257
Data_441523,red,1.024678236,-1.490700057,-15.4884881
Data_441524,red,0.975753491,-1.50015565,-15.5834202
Data_441525,red,0.9241443544,-1.50954717,-15.69883955
Data_441526,red,0.8680893932,-1.507146188,-15.71964532
Data_441527,red,0.8124785078,-1.501552681,-15.70703286
Data_441528,red,0.755570875,-1.508249552,-15.70778961
Data_441529,red,0.6988652466,-1.508823229,-15.70800121
Data_441530,red,0.6418228733,-1.50853128,-15.7079635
Data_441531,red,0.5838706993,-1.503652623,-15.70796239
Data_441532,red,0.5288236625,-1.502694418,-15.70796335
Data_441533,red,0.4703708549,-1.495015408,-15.84117
Data_441534,red,0.4164850564,-1.476136666,-16.04089564
Data_441535,red,0.3662463811,-1.449751487,-16.19718654
Data_441536,red,0.3245378279,-1.415318488,-16.40040037
Data_441537,red,0.2927297949,-1.370370732,-16.65128498
Data_441538,red,0.2705850574,-1.320910411,-16.86805307
Data_441539,red,0.2554895322,-1.267798292,-17.01282105
Data_441540,red,0.2485206569,-1.208838795,-16.07326084
Data_441541,red,0.2403496708,-1.151550683,-13.45112049
Data_441542,red,0.2496942897,-1.09564109,-15.3286883
Data_441543,red,0.2573795931,-1.040170757,-14.13245194
Data_441544,red,0.2591240837,-0.9828896341,-14.11614477
Data_441545,red,0.2586238087,-0.9260282729,-14.13931918
Data_441546,red,0.2602309257,-0.8665058047,-14.17665377
Data_441547,red,0.2684666376,-0.8073855774,-14.1343072
Data_441548,red,0.2573778329,-0.7499911915,-14.63057488
Data_441549,red,0.246546986,-0.6910077131,-13.88522002
Data_441550,red,0.231604573,-0.6352653387,-13.8422715
Data_441551,red,0.2070298185,-0.5865296616,-13.68260673
Data_441552,red,0.1728427408,-0.5414758997,-13.45520411
Data_441553,red,0.1348706549,-0.5062711408,-13.33480312
Data_441554,red,0.08987449678,-0.482500472,-13.06547901
Data_441555,red,0.03980791348,-0.4663066201,-12.89862857
Data_441556,red,-0.01301931357,-0.4621136657,-12.68415182
Data_441557,red,-0.06696174466,-0.4680055879,-12.53635613
Data_441558,red,-0.1185199147,-0.4826199976,-12.25378544
Data_441559,red,-0.1643063076,-0.5107092529,-12.05903287
Data_441560,red,-0.2068114093,-0.5507131318,-11.75959873
Data_441561,red,-0.2362107838,-0.5952276447,-11.58767982
Data_441562,red,-0.2566716415,-0.6432687804,-11.39057955
Data_441563,red,-0.2644343615,-0.6943463621,-11.16806224
Data_441564,red,-0.2692005465,-0.7499685144,-11.03214266
Data_441565,red,-0.2704800197,-0.8036812177,-10.97893553
Data_441566,red,-0.260917851,-0.8569424149,-12.15726702
Data_441567,red,-0.2557685695,-0.9117845094,-14.57049546
Data_441568,red,-0.2518101403,-0.9677562574,-15.07409293
Data_441569,red,-0.252850153,-1.021615571,-14.01892457
Data_441570,red,-0.2438631846,-1.074382031,-15.20155119
Data_441571,red,-0.2419603563,-1.12943464,-14.01848334
Data_441572,red,-0.2445505483,-1.184027793,-14.20482813
Data_441573,red,-0.2441457564,-1.239420225,-14.10015586
Data_441574,red,-0.2523214431,-1.290912571,-14.30679042
Data_441575,red,-0.273501243,-1.340066351,-14.49289426
Data_441576,red,-0.2939270558,-1.389561875,-14.57036039
Data_441577,red,-0.3267672796,-1.433393811,-14.80940859
Data_441578,red,-0.3699116792,-1.467734552,-14.99155783
Data_441579,red,-0.4209248306,-1.49414857,-15.25278178
Data_441580,red,-0.4766546741,-1.50463186,-15.55241996
Data_441581,red,-0.5321425802,-1.501873787,-15.79848351
Data_441582,red,-0.5850070315,-1.489367776,-15.94615399
Data_441583,red,-0.6305778911,-1.458900409,-16.29046979
Data_441584,red,-0.668554199,-1.425898935,-16.42512598
Data_441585,red,-0.7023279586,-1.38686759,-16.54774727
Data_441586,red,-0.7264306444,-1.3412411,-16.82558038
Data_441587,red,-0.7375390853,-1.291283143,-17.0569114
Data_441588,red,-0.7477641712,-1.240822136,-17.12516974
Data_441589,red,-0.755018933,-1.187140585,-17.14412071
Data_441590,red,-0.7560216761,-1.131609219,-13.37980447
Data_441591,red,-0.7556108937,-1.076330547,-14.09306751
Data_441592,red,-0.7528561178,-1.017332438,-14.15318416
Data_441593,red,-0.746020757,-0.9606300682,-14.13660568
Data_441594,red,-0.7520246168,-0.9043545884,-14.13685932
Data_441595,red,-0.7469704302,-0.845805245,-14.13720957
Data_441596,red,-0.7467695136,-0.7924068599,-14.13716975
Data_441597,red,-0.7469936948,-0.7336359393,-14.1371657
Data_441598,red,-0.746966117,-0.6764005852,-14.137167
Data_441599,red,-0.7469672098,-0.6179672475,-14.13716696
Data_441600,red,-0.7469673821,-0.5573990121,-14.13716694
Data_441601,red,-0.7419140107,-0.4986685733,-14.13716694
Data_441602,red,-0.7491509694,-0.439878899,-14.0979461
Data_441603,red,-0.7564569133,-0.3840374447,-14.11347218
Data_441604,red,-0.7556152419,-0.3260471322,-14.14314941
Data_441605,red,-0.7556300281,-0.2700003107,-14.13712067
Data_441606,red,-0.7414571593,-0.2108499577,-14.36851354
Data_441607,red,-0.719094234,-0.1582754405,-14.57081064
Data_441608,red,-0.6934939392,-0.1081854344,-14.66133916
Data_441609,red,-0.6519329238,-0.06840613786,-14.93466022
Data_441610,red,-0.6052911783,-0.03726519149,-15.17549545
Data_441611,red,-0.5512925745,-0.01415317204,-15.31271386
Data_441612,red,-0.4949248439,-0.001093839341,-15.52936467
Data_441613,red,-0.4369969169,0.006817081805,-15.63910657
Data_441614,red,-0.3843154408,0.009070946552,-15.72644032
Data_441615,red,-0.3272417382,0.002146140962,-15.72999061
Data_441616,red,-0.270236964,-0.0007622332137,-15.70525256
Data_441617,red,-0.2168369494,-4.571828553e-05,-15.70772888
Data_441618,red,-0.1581360212,-0.0001077331401,-15.70804738
Data_441619,red,-0.1003991473,-0.0001077244125,-15.70796038
Data_441620,red,-0.04148829621,-0.0001070105937,-15.70796165
Data_441621,red,0.01552459332,-0.0001071058809,-15.70796349
Data_441622,red,0.07069383477,-0.0001071014043,-15.70796328
Data_441623,red,0.126406142,0.007722507482,-15.70796326
Data_441624,red,0.1799497111,0.00684906554,-15.7471841
Data_441625,red,0.2322258624,-0.004912161941,-15.85509564
Data_441626,red,0.285429057,0.0004141589156,-15.69427555
Data_441627,red,0.3396742375,-0.006360964133,-15.77816573
Data_441628,red,0.396015662,-0.009418925869,-15.70122847
Data_441629,red,0.4478663776,-0.004400598258,-15.70703095
Data_441630,red,0.4999112443,0.0007977743404,-15.7082063
Data_441631,red,0.5500647801,-0.0001039969757,-15.7079607
Data_441632,red,0.604436519,-0.008420166657,-15.70795802
Data_441633,red,0.6577223469,0.0003094705777,-15.70796384
Data_441634,red,0.7114374659,7.231145433e-05,-15.70796333
Data_441635,red,0.7675577861,0.004533125832,-15.70796325
Data_441636,red,0.8241807934,0.009285785189,-15.70796327
Data_441637,red,0.8797657544,0.008613411689,-15.70796327
Data_441638,red,0.9390342382,0.008547008698,-15.70796327
Data_441639,red,0.9982988176,0.001889413815,-15.79197291
Data_441640,red,1.053916999,-0.01038161189,-15.89500475
Data_441641,red,1.109844361,-0.02990881362,-16.11422866
Data_441642,red,1.159347331,-0.05734167854,-16.28218605
Data_441643,red,1.197469801,-0.09770620189,-16.53398658
Data_441644,red,1.230565178,-0.1405171594,-16.69022343
Data_441645,red,1.249360681,-0.1911066412,-16.96367172
Data_441646,red,1.254889172,-0.2461843436,-14.51775551
Data_441647,red,1.245520616,-0.2995510474,-13.89541387
Data_441648,red,1.225321374,-0.348914981,-14.57379184
Data_441649,red,1.192708567,-0.3937996088,-14.7815013
Data_441650,red,1.151784375,-0.4299649313,-15.01232311
Data_441651,red,1.102339622,-0.4535518339,-15.2343832
Data_441652,red,1.051876627,-0.4747880732,-15.30452227
Data_441653,red,0.9966748841,-0.4932205758,-15.37967141
Data_441654,red,0.9414431196,-0.5090580699,-15.43486918
Data_441655,red,0.8889126739,-0.530588083,-15.30427845
Data_441656,red,0.83912379,-0.5598143205,-15.18198088
Data_441657,red,0.7933078471,-0.5956366678,-15.0446516
Data_441658,red,0.7571037004,-0.6388242527,-14.91593559
Data_441659,red,0.7298582806,-0.6860566739,-14.61383663
Data_441660,red,0.7156343644,-0.7375198668,-14.42945054
Data_441661,red,0.7125320428,-0.7877825034,-14.25282738
Data_441662,red,0.718590899,-0.8389244468,-14.10731567
Data_441663,red,0.7345894358,-0.8859831253,-17.09446871
Data_441664,red,0.7606627808,-0.9303961652,-17.08629174
Data_441665,red,0.795603185,-0.9665650023,-16.54126323
Data_441666,red,0.8373650685,-0.9990277484,-16.36803637
Data_441667,red,0.8865645486,-1.019814472,-16.14877796
Data_441668,red,0.9428611921,-1.029814682,-15.88057655
Data_441669,red,0.9967589861,-1.028592406,-15.66430746
Data_441670,red,1.059590235,-1.027094615,-15.70830756
Data_441671,red,1.11487574,-1.03945776,-15.91088735
Data_441672,red,1.163556086,-1.06705713,-16.25771652
Data_441673,red,1.206525199,-1.102945596,-16.4405125
Data_441674,red,1.239863611,-1.148388582,-16.684502
Data_441675,red,1.256807059,-1.202455932,-17.02295003
Data_441676,red,1.261493991,-1.256756792,-13.70303008
Data_441677,red,1.2559904,-1.30709843,-13.94376978
Data_441678,red,1.228497393,-1.351876466,-14.66376635
Data_441679,red,1.197531775,-1.393469312,-14.78469724
Data_441680,red,1.161383876,-1.431001281,-14.93082999
Data_441681,red,1.118665163,-1.460735922,-15.1490438
Data_441682,red,1.070212855,-1.47861261,-15.37722475
Data_441683,red,1.019946956,-1.489619536,-15.49198704
Data_441684,red,0.9690520671,-1.500013881,-15.59009863
Data_441685,red,0.9170682047,-1.509546404,-15.69601356
Data_441686,red,0.8643637079,-1.506728148,-15.72151734
Data_441687,red,0.8031097478,-1.498740276,-15.70691461
Data_441688,red,0.747885256,-1.509149976,-15.70775878
Data_441689,red,0.6924523488,-1.508736462,-15.70800688
Data_441690,red,0.6386078919,-1.498629035,-15.70796365
Data_441691,red,0.5834324072,-1.504708957,-15.70796224
Data_441692,red,0.5262018074,-1.502768991,-15.70796336
Data_441693,red,0.4721681161,-1.49267885,-15.92149494
Data_441694,red,0.4122592862,-1.474721722,-16.04489164
Data_441695,red,0.3642106033,-1.44701056,-16.23261358
Data_441696,red,0.3233187077,-1.409715907,-16.48964686
Data_441697,red,0.2920530102,-1.363452038,-16.6646196
Data_441698,red,0.2701705963,-1.312940652,-16.86998439
Data_441699,red,0.2550197612,-1.257828139,-17.00702079
Data_441700,red,0.2483737391,-1.202354488,-16.40086579
Data_441701,red,0.2426813214,-1.142239721,-13.42709285
Data_441702,red,0.2495608515,-1.083196346,-15.15114085
Data_441703,red,0.2544382159,-1.02835786,-14.14303277
Data_441704,red,0.2595051084,-0.9704564407,-14.12171524
Data_441705,red,0.2586260846,-0.9149913275,-14.13748695
Data_441706,red,0.2586657106,-0.8588546828,-14.13748525
Data_441707,red,0.258670561,-0.8001074092,-14.13712873
Data_441708,red,0.2605824964,-0.7386961742,-14.63300279
Data_441709,red,0.2518683428,-0.6862638693,-13.89735363
Data_441710,red,0.2347964197,-0.6340525125,-13.85533787
Data_441711,red,0.2099765974,-0.584530027,-13.68412914
Data_441712,red,0.1786770027,-0.541403077,-13.51222231
Data_441713,red,0.1397222005,-0.5069902225,-13.28633476
Data_441714,red,0.09100112663,-0.4809830858,-13.09133662
Data_441715,red,0.04118634742,-0.4651669264,-12.87038674
Data_441716,red,-0.01149016956,-0.4590301028,-12.57631002
Data_441717,red,-0.06769399354,-0.4626479112,-12.46865956
Data_441718,red,-0.1219490304,-0.4820291912,-12.24753022
Data_441719,red,-0.1687286517,-0.5097023602,-12.04871462
Data_441720,red,-0.2067137236,-0.5468667443,-11.75765651
Data_441721,red,-0.2404263215,-0.5896076149,-11.64366546
Data_441722,red,-0.2622079986,-0.6385386182,-11.42789495
Data_441723,red,-0.2729095565,-0.6918477949,-11.18882376
Data_441724,red,-0.2702466879,-0.7464503465,-10.96725595
Data_441725,red,-0.2733368264,-0.8016112163,-10.98280892
Data_441726,red,-0.2695228941,-0.8590284534,-15.3243202
Data_441727,red,-0.2631585892,-0.912883639,-13.86426243
Data_441728,red,-0.2549464168,-0.9693628757,-13.9682658
Data_441729,red,-0.2520706246,-1.025511764,-14.76408418
Data_441730,red,-0.2430440759,-1.082900412,-15.12632416
Data_441731,red,-0.2439532519,-1.137887628,-14.0862313
Data_441732,red,-0.2408848923,-1.19556267,-15.30175803
Data_441733,red,-0.2412881712,-1.251768484,-15.63489619
Data_441734,red,-0.2548104412,-1.304806404,-14.03770531
Data_441735,red,-0.2762765692,-1.355654605,-14.50773232
Data_441736,red,-0.3025062826,-1.402658692,-14.64850165
Data_441737,red,-0.3398217347,-1.443173449,-14.88522882
Data_441738,red,-0.3854815734,-1.475990341,-15.12071924
Data_441739,red,-0.4399195708,-1.496016632,-15.38146183
Data_441740,red,-0.4964322148,-1.501218183,-15.7173949
Data_441741,red,-0.551697803,-1.500857973,-15.72818882
Data_441742,red,-0.6022688782,-1.484019597,-16.04811765
Data_441743,red,-0.6427071288,-1.45257674,-16.37282263
Data_441744,red,-0.6825535009,-1.417848257,-16.52544427
Data_441745,red,-0.7127997419,-1.369762802,-16.73597206
Data_441746,red,-0.7311891368,-1.319072496,-16.95543524
Data_441747,red,-0.7436414444,-1.267773792,-17.0738126
Data_441748,red,-0.7515730056,-1.216961042,-15.07015314
Data_441749,red,-0.7569353946,-1.163854316,-13.64586231
Data_441750,red,-0.7555934532,-1.108774106,-14.15895338
Data_441751,red,-0.7556328076,-1.055076454,-14.14265369
Data_441752,red,-0.7556376408,-0.9979491637,-14.13614033
Data_441753,red,-0.7556365426,-0.9420854961,-14.13714275
